"taks08","outmB08","outmH08","outmW08","outmM08","outmF08","outmE08","outhA08","outhB08","outhH08","outhW08","outhM08","outhF08","outhE08","all_stud_n","grade8_n","stud_teach_rat","all_exp","inst_exp","lead_exp","supp_exp","ed_aide","teach_salary","teach_expr","perc_teach_white","perc_teach_black","perc_teach_hisp","perc_teach_female","perc_stud_white","perc_stud_black","perc_stud_hisp","perc_stud_api","perc_stud_alp","perc_stud_bil","perc_stud_tag","CA311PM07R_67","CA311TM07R_67","CA311TA07R_67","CM311PM07R_67","CA007TM07R_67","CA007TA07R_67","CF311TA07R_67","CM311TM07R_67","CF311PM07R_67","CF311TM07R_67","CA311PA07R_67","CM311TA07R_67","CM007TA07R_67","CM007TM07R_67","CF311PA07R_67","CPEMALLP_67","CFMYA07R_67","CM311PA07R_67","CA311PM06R_67","CA311CM07R_67","CA311TM06R_67","CE311PM07R_67","CAMYA07R_67","CFNYA07R_67","CF007TA07R_67","CE311TM07R_67","CAAYA07R_67","CF007TM07R_67","CE0712DR06R_67","CMMYA07R_67","CMAYA07R_67","CA311TA06R_67","CANYA07R_67","CF311PM06R_67","CF311TA06R_67","CF311TM06R_67","CM008TM07R_67","CA311PC07R_67","CFAYA07R_67","CF311CW07R_67","CF311CM07R_67","CA008TA07R_67","CA008TA06R_67","CMNYA07R_67","CE007TA06R_67","CA311CW07R_67","CA0712DR06R_67","CHNYA07R_67","CM0712DR06R_67","CSAYA07R_67","BPETALLC_67","CPST06SA_67","CA008TM06R_67","CPETG08P_67","CPETGPKP_67","CPST20SA_67","CF008TA06R_67","CA007TR07R_67","CF411FM07R_67","CM00FGM06R_67","CF008TA07R_67","BPETDISC_67","CH007TA06R_67","CA311CR07R_67","CM411FM07R_67","CPSTTOFP_67","CM311TA06R_67","CM00FGM07R_67","CA0AT05R_67","BPETGIFP_67","CF311PC07R_67","CH007TR07R_67","CM311PC07R_67","CE311CW07R_67","CM311PM07R_67_mis","CF311PM07R_67_mis","CM007TA07R_67_mis","CM007TM07R_67_mis","CA311PM06R_67_mis","CE311PM07R_67_mis","CF007TA07R_67_mis","CF007TM07R_67_mis","CE0712DR06R_67_mis","CF311PM06R_67_mis","CM008TM07R_67_mis","CA311PC07R_67_mis","CA008TA07R_67_mis","CA008TA06R_67_mis","CE007TA06R_67_mis","CA0712DR06R_67_mis","CM0712DR06R_67_mis","CPST06SA_67_mis","CPST20SA_67_mis","CA007TR07R_67_mis","CF411FM07R_67_mis","CM00FGM06R_67_mis","CH007TA06R_67_mis","CM411FM07R_67_mis","CM00FGM07R_67_mis","CA0AT05R_67_mis","CF311PC07R_67_mis","CH007TR07R_67_mis","CM311PC07R_67_mis"
97,100,96,97,99,95,100,NA,NA,NA,NA,NA,NA,NA,2.9077331137612,2.29282399034984,1.70213052906925,2.1971685811533,0.163487307197135,-0.69682388303157,0.324859371905823,0.685251421428049,1.31488710846469,0.04210562893272,0.36153246594602,-0.55947702673577,0.0355351742591008,0.0175883800812328,0.712965594301575,-0.527060413072572,-0.557866800011611,1.1898439196518,-0.860827306019292,-0.676179426764062,0.494041478257534,1.62377949951802,1.62361311810089,1.76399705996215,1.59971195111068,1.39747658471582,1.53968869218035,1.75647698986931,1.5996651480178,1.65232442923284,1.65199750173099,1.9523115549464,1.77010148548498,1.50773282689972,1.38592717516189,2.00529974334995,-0.869948914251874,-1.24913821761375,1.89289708125407,1.68441839993287,2.86084355459198,1.68441839993287,1.97532046509876,-1.30375991392734,-1.13827043044012,1.48089746571545,1.97542397717217,1.23475103217885,1.40531998297665,-0.351734785250167,-1.19493634059062,1.205136208122,1.81727906907118,-1.24251934840262,1.59881740196507,1.75489001868166,1.59879269561413,1.49274726068496,1.86991322281891,1.12444720056571,2.39306210654565,2.70241286176632,1.9075616627486,1.94026856296538,-1.19563242909247,0.613290571627768,2.78985860244073,-0.227344393854616,-0.964923185961051,-0.275722757493004,0.686665282241425,1.16395838504575,1.50571708267959,1.59448895566632,-0.215915236707413,-0.176054433460913,0.67898020877856,1.78582044982511,1.19321320057422,2.34355737190554,2.6365241160792,1.86819230871164,-0.595255194658455,1.42635942168321,2.33539175719356,2.93767929668029,0.720926553109222,1.75273483285064,4.39476937011256,0.675598811921353,0.988288644616895,1.91953584223368,1.26948668444651,1.67965982459479,2.9107362311214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,94,96,99,99,97,94,NA,NA,NA,NA,NA,NA,NA,1.86296796330774,1.48389163153646,0.670825472623374,1.62227812726083,-0.076927728724658,-0.296032228853872,0.89898551459522,0.685251421428049,1.01512880644359,-0.55407264516608,0.259443599893448,-0.55947702673577,0.10635359029622,1.08516255942734,0.611115652892141,-0.483400131841525,-0.408002288832085,0.626345567165072,-0.362339293908146,-0.553341327744662,0.452043276396668,1.47415647029023,1.47399102872321,1.6252752422439,1.45168598710218,1.39747658471582,1.4726494348224,1.61990179651306,1.45162919616499,1.43399043978173,1.43368659516201,1.75450166697578,1.5663341540142,1.37902336283409,1.31530117647165,1.74403595995252,-0.440581923710898,0.596727310219475,1.70015548531285,1.61411250357997,2.59699449561318,1.61411250357997,0.809869988659276,0.578977460939162,0.56614301257954,1.5468368910197,0.80972017868418,-0.463406489446859,1.47416993677282,0.556708436328354,0.542215519935936,-0.517087867783017,1.75125385026312,0.587690363939149,1.66845954057431,1.82088150653873,1.66843593733071,1.23378081160534,1.64204361912039,-0.404375854085257,1.73051642980669,2.52758384237749,1.67537811399268,1.88553742594461,0.602815530945998,1.00839733925596,1.55017902817519,-0.227344393854616,0.922924247756275,-0.116383183054795,-0.533313745852831,0.788707259821361,1.52523251719738,1.65628562723859,-0.154501653615659,-0.176054433460913,0.761013024876652,2.05172429591101,1.19321320057422,0.848473867001492,1.20130062723437,1.70163442909636,-0.360873289467659,1.86179683477674,2.25775786353465,2.31438398742663,0.770032868100141,1.56071904071222,3.78825743114127,0.587384909907614,0.0768203596548701,1.54251995534701,0.968843881938612,1.62382874624476,1.38150675514533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,77,98,99,98,99,100,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
88,91,86,90,88,87,83,NA,NA,NA,NA,NA,NA,NA,1.79297129069671,1.10244385258381,1.05640955956274,-1.64377978210401,-6.72440347196223,9.72375912558857,-1.68458212750707,1.35453431238897,1.11017996131769,-0.52423501164,0.201576977377054,-0.41714748498851,0.117928807443844,0.514936756294715,0.0558691981116782,-0.237811049916884,0.0318174722382599,0.366269404478889,-0.384012685739066,-0.594287360751128,-0.345922558959783,0.426795265695696,0.426636403079387,0.65422251821614,0.489517221046926,0.324871848981941,0.467060574453093,0.527300249663083,0.489395509121751,0.415098489009903,0.414902364506745,0.76545222712268,0.751264828131071,0.542411846407449,0.326537194808293,0.764296772212151,0,-0.359564469260389,0.800694704253832,0,0.486202023782784,0,0.265993099654183,-0.362391226494087,-0.307915163327978,0.293987810238996,0.265725072723118,0.449581425405672,0.234870768441777,0,-0.275267708547148,0.546638767334787,0,-0.349202703092945,0,0,0,0.586364688906289,0.844500006175578,0.269034300939573,0.76681362727728,0.429635609711473,0.862735693346952,0,-0.315956796464959,0,0.930339241042427,0,-0.199579631751324,0,0.345071154375033,0.692990597955531,1.53798260108233,0,-0.479116307100643,-0.176054433460913,0.781254888589169,0,0.661975360508791,-0.108379576137098,0,0.75780644460976,0.720254512644813,0,1.09324945865108,-0.178797249588022,0.299156176579497,0,-0.67138917894179,0,0.130436141123224,0.680769356748911,0.668201079430715,0.953855806044454,1.21159236892576,0,0,0,0,1,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,1,0,0,0
80,82,73,85,84,76,70,NA,NA,NA,NA,NA,NA,NA,0.849312445125849,0.523695498310832,0.211233040973982,1.49139917469894,-0.641903063140872,-0.235913480727218,1.04251705026757,1.12526366890163,0.905712237734604,0.299255301487151,-0.0233384548751968,-0.389563668312955,0.296489162093682,-0.764445157083049,0.197144923292506,-0.385164499071668,0.100233879515869,-0.435632097136843,-0.492379644893662,-0.461212753480112,0.550039080738689,0.0527376926262189,0.0525811796351653,0.0299743384840067,-0.102586634987075,-0.0326630629293525,-0.203331999126442,0.390725056306836,-0.102748298289474,0.269542496042498,0.269361760127422,0.106085933887282,-0.199649385399247,-0.422909134084825,-0.0265927986429057,0.372401097116004,-0.301327764616527,-0.359564469260389,-0.0987660768051864,-0.776287972418345,0.222352964803985,-0.776287972418345,-0.0447936940630131,-0.272737065786158,-0.373469526521042,0.0302301090220051,-0.0451292735403457,0.467841183702722,0.0283209070532699,0.329597630933723,-0.19351938569884,0.41156236922459,-0.757704464443187,-0.262049859648099,-0.769015310748977,-0.752786519886704,-0.76907752274942,-0.32001788287238,-0.0100110076938679,0.505637868921269,0.0440365253802251,0.342221100017056,-0.124044388865717,-0.413170328927697,-0.179118364722902,-0.703731987132859,-0.0338559833863232,0.12408636266468,0.140573059008554,0.122626178602518,-0.277118149953036,-0.8338469489682,0.569756843206788,-0.44480120621877,-0.286102188812274,-0.176054433460913,0.9824306042583,-0.235048780427745,-0.188005183595887,0.908277207197654,-1.00673550945,0.0915749261486321,-0.349319251887831,-0.688622299056791,0.00637494742640991,-0.303456311438755,-0.0611533403974544,-0.743470464948871,0.113508624432828,-1.176893130367,0.0232045781865149,0.0344564078003367,-0.03329879308771,-0.106934682606032,-0.317637107050308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67,67,65,79,66,69,63,NA,NA,NA,NA,NA,NA,NA,1.0178229532635,0.938026706483536,0.799360951750302,-1.39453054319603,-1.09869163139228,0.0847198426149404,0.0377963005611237,0.561910947164043,0.384008291964646,-0.913478610644559,-0.308415837434867,0.0294086078901239,0.38581136928934,0.376180053850844,-0.873922202497026,0.171504086624185,0.826750966320958,-0.435632097136843,-0.665766779541017,-0.502158786486578,-0.149930950275743,-0.620565938898839,-0.620718222564433,-0.524912932389,-0.546664527012577,-0.247184010076128,-0.270371256484395,-0.633588893865016,-0.546856153847893,-0.676571458245631,-0.676652168338177,-0.619216988671656,-0.471339160693623,-0.358554402052007,-0.520974789474584,-0.607338090624363,0,0.196419123460462,-0.548496467334695,0,-0.481244525806147,0,-0.510973884638807,0.0634660368685736,0.150965379023469,-0.10164874158649,-0.511410792935541,0.102646017761709,0.0283209070532699,0,-0.00958565929014616,0.141409573004196,0,0.0647733032700735,0,0,0,-0.902692393301525,-1.26329382803572,0.0506310074180064,-0.136657750094039,-0.444509487232699,-1.11082447107839,0,0.0359134565860455,0,-0.10272707084552,0,0.106557789932567,0,-1.44829801692352,0.611907684705694,0.553363878211851,0,0.0823793097382477,-0.176054433460913,0.745387726572254,0,0.0244899524302825,-0.646609637902555,0,-1.24088811077362,0.609665867237888,0,-0.537062308185925,-1.55004692994608,0.202944602671714,0,-1.31357829079375,0,-0.781032143838802,-1.31202890250919,0.0669154744149222,-1.11189409290649,0.531934824047508,0,0,0,0,1,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,1,0,0,0
52,40,52,63,56,47,49,NA,NA,NA,NA,NA,NA,NA,0.304893880373427,0.931450020639525,-0.353755092052088,0.711473837121444,-0.0649069769285673,0.20495733886825,1.23389243116404,-0.241317088467185,0.769959076995014,-0.37991727783716,-0.916493230375275,-0.242616606142861,1.14163652858263,-1.64217294024163,-1.28789293209666,-0.63075358099631,1.71942218508596,-0.500651137808388,0.76467708129966,0.511255530423471,-0.457917763922092,-2.26641926040454,-2.26656120571901,-2.18957474500802,-2.39698907711883,-2.10636555201485,-2.01339194779119,-1.99934082742749,-2.39730555200797,-2.13213138791968,-2.13205821213141,-2.13575946311307,-2.23732270010707,-1.83871323880683,-1.93349476327938,-1.97897295346088,0.615428782754746,0.374333873131134,-2.15467643351151,-2.11210000312329,-1.27279170274255,-2.11210000312329,-2.06490785322479,0.310014978815377,0.282074105409597,-2.07983150071392,-2.06568252425286,-0.0616918069117476,-2.24372756822031,0.443153033631038,0.215222228542702,0.00633317489399697,-1.88013318418022,0.195502568437342,-2.02257380571524,-1.8086503255997,-2.02265587364777,-2.26226625096953,-1.49116343173424,-0.0585706393427757,-1.22082340293962,-1.23124007448245,-1.69128334296819,-1.45306193232231,0.094558498761213,-1.29639213857514,-1.06692229527427,0.387659430054152,0.123565424470561,0.759984476355352,0.357270944655975,0.804386276195639,0.877320091207026,-1.68073463766428,1.24923738848157,-0.176054433460913,0.637075999689491,-1.40502570320571,-2.10046140783141,-1.3642497202565,-1.04353611172807,-1.35192669718381,0.693845283890921,-1.18626505687797,-1.54630292575169,-1.11374021346852,0.128140372465062,-1.89556521777941,-0.814097870464448,-1.97081824849057,0.291283485528287,-1.31202890250919,-1.73694134063246,-1.5585427197067,-0.827380265708998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70,69,66,88,70,69,66,NA,NA,NA,NA,NA,NA,NA,0.675616998276267,1.51019837491251,0.522893300391091,0.573568648955455,0.0312590374401495,0.12479900803271,0.755453978922871,-0.0656990851453236,0.7091454917607,-0.417491560572811,-0.684948636868862,-0.245042360044146,0.877629618646195,-0.525456499659778,-0.992199553811207,-0.51068780761093,1.34476090713714,-0.305594015793751,0.634636730314144,-0.0210428986605955,-0.233927353997474,-1.14424654119611,-1.14439553538634,-1.07980020326201,-1.13876838304658,-0.461704957222904,-0.471489028558256,-1.11160207061188,-1.13899996125912,-1.11323943714784,-1.11327398147615,-1.14671002325997,-1.08264115510597,-0.422909134084825,-0.379722792094104,-1.19518160326858,0.255688871760956,-0.159410375880883,-1.06247405651128,-1.76057052135883,-1.00894264376375,-1.76057052135883,-1.1325474720732,0.175533737753484,-0.242360800134914,-0.563224718716224,-1.13311948546247,0.0661265011676074,-0.453628769519914,0.329597630933723,0.44003011637555,-0.1287432232162,-1.68205752775604,0.130137935853708,-1.81364738988753,-1.74265883774264,-1.81372614849805,-1.55010851600057,-1.0354242243372,0.269034300939573,-0.618509151358742,-0.968996545399203,-1.22691624545635,-1.17940624721847,0.446428751812218,-1.03298762682302,-0.791437945437484,0.0362286735348556,0.191595962622536,-0.116383183054795,0.210873461284666,0.362238014441001,0.932483719443955,-1.618937966092,1.41593139973061,-0.176054433460913,0.504793644726117,-0.97957954946827,-0.931738159687481,-0.646609637902555,-1.6691463504553,-1.29640740397872,1.01405718253187,-0.875238333239732,-1.08049956379826,-1.05141068254315,0.290287971313783,-1.57553889754871,-0.814097870464448,-0.559395816270884,0.184051922591579,-0.935013015622525,-0.835012933108768,-1.00023193620644,-0.91233745881878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85,83,82,98,86,85,83,NA,NA,NA,NA,NA,NA,NA,1.02300789197543,0.688112644411111,0.842606651560702,1.06325699977577,-0.509674793383885,-0.376190559689412,0.468390907578172,0.735128332789534,0.71225799809159,-0.225142428722608,-0.273184536473259,-0.204451174993512,0.485426989844332,-0.128861347329061,-0.814783526839935,-0.330589147532859,1.03200018815379,-0.0888638802219318,0.569616554821386,-0.317901637957479,0.158055863370607,0.3519837510818,0.351825358390542,0.30741797392051,0.341491257038426,0.396378831364199,0.131864287663326,0.322437459628713,0.341359557268945,0.342320492526201,0.342132062317084,0.303895821857902,0.343730165189506,0.027573990144903,0.114659198737574,0.241769205417289,1.00998223352213,0.730163372472479,0.350964313724323,0.278300472875031,0.574151710109051,0.278300472875031,0.576779893371379,0.534150380585198,0.67540028456798,0.228048384934748,0.576579418986582,-0.518185764338013,0.647970491218792,0.102486825539093,0.358281793527242,-0.432665118964143,0.232673817677725,0.631266785661572,0.275616768389572,0.237085797969231,0.275571102999207,0.133173403016954,-0.123945809543127,-0.5499780497663,-0.257120600410215,0.517050119405891,-0.0659985016767364,0.298334452342302,0.524622141379108,0.152332676061548,0.0350151040728733,0.12408636266468,0.650802095148373,0.122626178602518,-0.374716472200578,0.107939301246761,0.680604511267787,0.358555524220809,-0.259782081772951,-0.176054433460913,1.08736868718898,0.40312045017842,-0.188005183595887,0.250440465039873,-0.381125270722759,-0.0194636602615559,0.933178919473071,0.120047182402621,0.0840088410853149,0.257509466889542,-0.427825408573276,0.280613759789391,0.0778314515521638,-0.382968012243419,-0.0840269847501936,-0.234840654261569,-0.133513060590342,-0.0511036042560067,0.277063244718163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80,76,81,79,81,80,80,NA,NA,NA,NA,NA,NA,NA,0.639322427292772,0.477658697402754,0.285008492000802,0.83682805551845,-0.605840807752601,-0.235913480727218,0.611922443250521,0.278964356543287,0.348813028069197,-1.00919260647044,-0.969489484563017,-0.276955004169493,1.29947920434093,-0.566884390701337,-1.11047690512539,-0.363334358456145,1.37408222454183,-0.327267029350933,0.938064215947015,-0.246246080196162,-0.0799339471742995,-0.620565938898839,-0.620718222564433,-0.594273841248126,-0.546664527012577,-0.747732886751939,-0.73964605799007,-0.633588893865016,-0.546856153847893,-0.603793461761929,-0.603881866148515,-0.421407100701036,-0.539261604517218,-0.551618598150462,-0.520974789474584,-0.41139025307629,0.975168693748537,0.641205997637143,-0.355754871393477,-0.424758490653887,-0.217395466827348,-0.424758490653887,-0.27788378935091,0.937594103770876,0.78465755655642,-0.892921845237462,-0.278270033237944,-0.70078334730852,-0.866728492296928,-0.124623979855537,1.15532794129825,-0.78724066400341,-0.493603589210944,0.958089948579745,-0.351162479093558,-0.422829080601392,-0.351218072449969,-1.29114206692095,-0.579685016940165,-0.586378598686562,-0.618509151358742,-0.357094977538282,-1.11082447107839,-0.413170328927697,1.03287917356389,-0.24277409156664,-0.653695770519091,-0.227344393854616,0.76985553691433,-0.0367133958356908,-0.618712277819429,0.786318076373852,0.752421310293224,-0.56839454936332,-0.0930880705239058,-0.176054433460913,0.331139761297687,-0.181868011210564,-0.506747887635142,-1.12503635947185,-1.19073852084036,-1.07433023115834,1.58185560074055,-0.128774196507968,-0.92523177648045,-1.42538786809535,-0.433643792615611,-0.551454672810447,-0.742743524703119,-0.647609718284609,-0.298490110623612,-0.342559479086332,0.0669154744149222,-0.665245466106288,-0.0627655277209634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72,67,72,86,71,73,70,NA,NA,NA,NA,NA,NA,NA,0.991898259703864,0.753879502851223,0.310370939852269,1.19583743421005,-0.605840807752601,-0.356150976980527,0.372703217129939,1.64745628528203,0.337799544129124,-0.891134327504516,-0.566090111579741,-0.395882300190934,0.92865551579088,0.939939940417532,-1.27475100417286,-0.488857666995406,1.63145823287189,-0.435632097136843,0.916390824116096,-0.195063538938079,-0.023936344693145,-0.845000482740525,-0.845151356630966,-0.663634750107252,-0.694690491021077,-0.247184010076128,-0.471489028558256,-0.701876490543139,-0.694892105700699,-0.96768344418044,-0.967733377096822,-0.619216988671656,-0.675106492164406,-0.680328062216098,-0.167844796023385,-0.672654036473721,0.441361083886783,-0.0482136573367127,-0.612743665981768,-0.354452594300995,-0.745093584784947,-0.354452594300995,-0.510973884638807,0.0634660368685736,-0.00199480176034644,-0.233527592194986,-0.511410792935541,0.011347226276456,-0.315928861927576,0.216042228236408,0.194785147830625,-0.09497412368865,-0.493603589210944,0.0647733032700735,-0.560088894921267,-0.620803544172579,-0.560147797599694,-1.09691723011124,-0.978456823412573,0.105231830798397,-0.67874057651683,-0.794167526010368,-0.994732696700425,-0.413170328927697,0.15320354093638,-0.440327475380734,-0.584824683059895,0.12408636266468,0.004511982704603,0.281965753040726,0.284072202970321,0.895623219097389,0.768033657907449,-0.135817848357393,-0.136954915589444,-0.176054433460913,0.604582481624662,-0.607314164948007,-0.0817576155828023,-0.646609637902555,-0.675530088947341,-1.01881093795325,2.12654594378959,-0.439800920146203,-0.692330095503735,-0.55277443514022,-0.756097648440409,-0.295433616625881,-0.600034833180461,-1.44153483640819,-0.352105892091966,-1.04273184044729,0.167129741917554,-0.776907622806339,-0.232679913940527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76,NA,75,92,80,72,74,NA,NA,NA,NA,NA,NA,NA,1.19670333882501,0.819646361291335,0.0270861642447432,1.85173205026834,-0.100969232316838,-0.476388473233837,0.181327836233473,1.87553827340515,0.38783906898728,-0.982097412156394,-0.869737008258245,-0.313031065043013,1.22632257534745,-0.156516288753503,-1.21232684653482,-0.592550834919143,1.63797408118404,-0.457305110694025,0.786350473130579,0.132504725113654,0.22805286647205,0.277172236467905,0.277014313701698,-0.108747479234245,0.267478275034176,0.324871848981941,-0.270371256484395,-0.223863313796275,0.267341581342542,0.269542496042498,0.269361760127422,-0.289533842053957,0.00411794607153537,0.0919287221777213,0.538415190879012,-0.41139025307629,0.917146127459216,0.196419123460462,-0.0987660768051864,0.418912265580815,0.310302651130251,0.418912265580815,0.576779893371379,0.466909760054251,0.282074105409597,-0.629164144020471,0.576579418986582,-0.536445522635063,0.166020814645608,0.102486825539093,0.705712165632552,-0.736587014712087,0.0345981612535428,0.500537520494303,0.484543184217282,0.237085797969231,0.484500828148932,-0.384759495142285,-0.978456823412573,-0.295174207324472,-0.859434851991094,0.167392080628222,-0.820595035133483,-0.577363739990005,0.661460573121165,0.21818380399958,-0.653695770519091,0.0362286735348556,0.276634135312506,0.0429563913834135,-0.630912068100371,0.734054688459592,0.790671561948076,-0.135817848357393,-0.268555450786059,-0.176054433460913,0.944610279953335,-0.554133395730827,-0.825490591674396,-0.227986256529422,0.134083161170259,-0.852253058337966,1.19231947662064,0.0578418376749737,-1.08049956379826,-0.864422089767052,-0.463154042041252,-0.167423088533599,-0.243263104373816,-0.206540208215955,-0.352105892091966,-0.935013015622525,-0.534370130600871,-0.832738701156365,-0.317637107050308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90,82,84,98,93,87,86,NA,NA,NA,NA,NA,NA,NA,1.0826346871626,0.806492989603313,1.36639015893633,0.93077985193885,-0.557757800568244,-0.336111394271642,0.659766288474638,0.278964356543287,1.33164675793871,1.23174045674136,0.36657764041736,-0.276163017808384,-0.173139703905695,0.118960735328563,-0.0656936351834525,-0.27601379599405,0.152360666013095,0.539653512936344,-0.188952159260792,-0.440739736976878,0.830027093144461,0.576418294923486,0.576258492457075,0.65422251821614,0.637543185055427,0.324871848981941,0.467060574453093,0.66387544301933,0.637431460974558,0.560654481977308,0.560442968886068,0.76545222712268,0.683342384307477,0.735476042505904,0.538415190879012,0.764296772212151,0.812705508138438,0.396573216839968,0.672200306959686,0.62982995463949,0.83800076908785,0.62982995463949,0.265993099654183,0.24277435828443,0.347628468602661,0.228048384934748,0.265725072723118,-0.335588181367507,0.166020814645608,0.783819241722984,0.113036824982317,-0.196281422271297,0.760875568142212,0.282655411882188,0.623827461435756,0.831009188682791,0.623787311582083,0.910072750255813,0.787532605250948,-0.477176951925777,0.947507902751544,0.517050119405891,0.920781580535933,1.11930150765384,0.211848583111548,0.284034931937611,1.13695250342002,0.211944051794504,0.633794460610379,0.122626178602518,-0.777309551471682,1.21592312502907,0.641053230645083,0.729335553654461,-0.163275022628767,-0.176054433460913,1.15945813163882,1.41355506530485,0.661975360508791,0.848473867001492,-0.344324668444686,0.75780644460976,0.863854693994103,0.493279250768503,0.93798167133327,0.63148665244174,-0.186091163728334,0.664645344066239,0.220540143074822,-0.0301124041884913,-0.941879488243865,0.896207006398436,0.467772544425451,0.6188693359443,0.701849210267072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78,71,78,88,83,74,78,NA,NA,NA,NA,NA,NA,NA,1.43521051957369,1.0366769941437,0.82827158408143,0.949397810508835,-0.497654041587796,-0.476388473233837,0.0856401457852404,0.50704634466641,0.630853986360619,-0.315562588546969,-0.491215944054144,-0.329737318590869,0.798767625182787,-0.297809202054174,-0.926489914192217,-0.00859457345388491,0.966841705032254,-0.240574975122205,0.157822110033918,-0.358847670963945,-0.205928552756897,0.277172236467905,0.277014313701698,0.168696156202259,0.193465293029925,0.253364866599682,0.0648250303053722,0.254149862950589,0.193323605416139,0.415098489009903,0.414902364506745,0.106085933887282,0.0720403898951295,0.0919287221777213,0.255911196118053,0.241769205417289,0.615428782754746,1.06375352810499,-0.0345188781581137,0.348606369227923,0.134403278477718,0.348606369227923,0.49908319494208,0.915180563593894,1.06872646372636,-0.0357093162822426,0.498865832420716,-0.664263830714418,0.234870768441777,-0.351734785250167,0.705712165632552,-0.517087867783017,0.166648598869664,0.936301737718533,0.345258906998809,0.171094310112168,0.345214344715782,0.327398239826669,-0.465750215090905,-0.786581617747997,-0.136657750094039,0.342221100017056,-0.124044388865717,-0.0847835068030823,0.759202310079777,-0.111071835690577,-0.0338559833863232,-0.31520208298444,0.718832633300348,-0.275722757493004,-0.643111858381313,0.663723100723545,0.757625426164632,0.420352195793085,-0.242235343746736,-0.176054433460913,1.16176641434287,-0.0223257035590233,-0.294252751608972,0.190637124843711,0.28128557028255,-0.0749829534666499,1.52573598963853,0.182252527130268,-0.226526733550305,0.195179935964176,0.211926477037714,0.216608495743249,0.256217315955486,-0.294754110229694,-0.137642766218548,-0.288700066673951,-0.03329879308771,-0.553583309406237,0.362020437827945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
